anomaly_id,risk_score,depth_pct,growth_rate,location_factor,depth_contribution,growth_contribution,location_contribution
RUN_2022_1690,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1784,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1963,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1966,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1991,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2227,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2272,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2294,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2334,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2619,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2803,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2834,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2855,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2872,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2880,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3026,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3040,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3104,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3106,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3224,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3227,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3365,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3368,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3382,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3539,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3910,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3975,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3979,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_3995,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4033,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4167,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4168,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4220,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4223,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4250,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4402,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4466,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4470,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4744,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4838,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4847,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_4905,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_2443,0.219614285714282,23.0,0.0,0.8161428571428198,0.138,0.0,0.08161428571428198
RUN_2022_4397,0.21932857142853857,20.0,0.0,0.9932857142853858,0.12,0.0,0.09932857142853858
RUN_2022_3819,0.21900000000002912,21.0,0.0,0.930000000000291,0.126,0.0,0.09300000000002911
RUN_2022_3124,0.21897857142856397,27.0,0.0,0.5697857142856395,0.162,0.0,0.056978571428563954
RUN_2022_2946,0.21892857142856104,20.0,0.0,0.9892857142856103,0.12,0.0,0.09892857142856104
RUN_2022_278,0.2186071428571452,26.0,0.0,0.6260714285714519,0.156,0.0,0.06260714285714519
RUN_2022_3521,0.21820714285711335,22.0,0.0,0.8620714285711334,0.132,0.0,0.08620714285711334
RUN_2022_1153,0.21815714285713017,21.0,0.0,0.9215714285713018,0.126,0.0,0.09215714285713018
RUN_2022_3632,0.21811428571426117,24.0,0.0,0.7411428571426119,0.144,0.0,0.0741142857142612
RUN_2022_3153,0.21802142857138823,21.0,0.0,0.9202142857138824,0.126,0.0,0.09202142857138824
RUN_2022_243,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_495,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_523,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_625,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_672,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_676,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_680,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_1775,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_2120,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_2372,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_2671,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_3235,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_3582,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_3588,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_4184,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_4197,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_5120,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_5174,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_5175,0.21800000000000003,28.0,0.0,0.5,0.168,0.0,0.05
RUN_2022_2436,0.21799285714289,20.0,0.0,0.9799285714288999,0.12,0.0,0.09799285714289
RUN_2022_265,0.21789999999999796,26.0,0.0,0.6189999999999795,0.156,0.0,0.06189999999999795
RUN_2022_483,0.21785000000000065,23.0,0.0,0.7985000000000062,0.138,0.0,0.07985000000000063
RUN_2022_487,0.2176428571428569,27.0,0.0,0.5564285714285688,0.162,0.0,0.05564285714285688
RUN_2022_3898,0.21738571428572634,21.0,0.0,0.9138571428572634,0.126,0.0,0.09138571428572634
RUN_2022_305,0.21588571428571635,21.0,0.0,0.8988571428571633,0.126,0.0,0.08988571428571634
RUN_2022_5165,0.21539285714282386,24.0,0.0,0.7139285714282388,0.144,0.0,0.07139285714282388
RUN_2022_3287,0.21522857142855772,23.0,0.0,0.772285714285577,0.138,0.0,0.07722857142855771
RUN_2022_804,0.21499285714285826,25.0,0.0,0.6499285714285828,0.15,0.0,0.06499285714285828
RUN_2022_262,0.21478571428571414,20.0,0.0,0.9478571428571415,0.12,0.0,0.09478571428571415
RUN_2022_3970,0.2146928571428663,21.0,0.0,0.8869285714286629,0.126,0.0,0.08869285714286629
RUN_2022_4183,0.21457857142860304,27.0,0.0,0.5257857142860303,0.162,0.0,0.05257857142860303
RUN_2022_228,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_229,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_307,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_374,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_377,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_460,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_554,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_663,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_704,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1288,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1303,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1306,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1395,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1633,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1673,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1751,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_1773,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2278,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2312,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2387,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2447,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2484,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2535,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2537,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2841,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_2944,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3112,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3136,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3140,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3305,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3308,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3325,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3330,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3478,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3621,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3723,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3816,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4006,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4045,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4103,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4385,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4396,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4421,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4437,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4520,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4624,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4628,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_4831,0.214,19.0,0.0,1.0,0.11399999999999999,0.0,0.1
RUN_2022_3159,0.21307857142856146,23.0,0.0,0.7507857142856145,0.138,0.0,0.07507857142856145
RUN_2022_4236,0.21282142857141403,27.0,0.0,0.5082142857141402,0.162,0.0,0.05082142857141402
RUN_2022_3295,0.2124428571428476,23.0,0.0,0.7444285714284757,0.138,0.0,0.07444285714284758
RUN_2022_257,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_489,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_685,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_687,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_1107,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_1244,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_1259,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_1716,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_2557,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_2699,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_3236,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_3256,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_3380,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_3584,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_3677,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_3933,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_4070,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_4124,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_4130,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_4185,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_4654,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_4655,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_5173,0.21200000000000002,27.0,0.0,0.5,0.162,0.0,0.05
RUN_2022_3787,0.21182857142854483,19.0,0.0,0.9782857142854482,0.11399999999999999,0.0,0.09782857142854483
RUN_2022_309,0.21067857142856936,20.0,0.0,0.9067857142856935,0.12,0.0,0.09067857142856936
RUN_2022_3284,0.21026428571427408,23.0,0.0,0.7226428571427408,0.138,0.0,0.07226428571427408
RUN_2022_3524,0.21021428571426493,22.0,0.0,0.7821428571426492,0.132,0.0,0.07821428571426492
RUN_2022_270,0.20962857142857205,21.0,0.0,0.8362857142857203,0.126,0.0,0.08362857142857204
RUN_2022_4181,0.2093500000000079,25.0,0.0,0.593500000000079,0.15,0.0,0.059350000000007896
RUN_2022_3275,0.20905000000002372,26.0,0.0,0.530500000000237,0.156,0.0,0.0530500000000237
RUN_2022_3804,0.20864285714285713,19.0,0.0,0.9464285714285714,0.11399999999999999,0.0,0.09464285714285714
RUN_2022_3625,0.20836428571425494,19.0,0.0,0.9436428571425495,0.11399999999999999,0.0,0.09436428571425495
RUN_2022_4214,0.2080428571428326,25.0,0.0,0.5804285714283262,0.15,0.0,0.05804285714283262
RUN_2022_69,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_95,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_162,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_207,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_208,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_276,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_373,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_376,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_509,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_661,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_747,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_861,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_881,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_1076,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_1298,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_1566,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_1632,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_1800,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2252,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2330,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2364,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2373,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2400,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2472,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2633,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2793,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2934,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_2943,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3113,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3133,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3228,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3319,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3372,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3708,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3717,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3772,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3866,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3976,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_3978,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4116,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4174,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4176,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4253,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4393,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4394,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4399,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4428,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4440,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4464,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4787,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4902,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_4906,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_5128,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_5130,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_5200,0.20800000000000002,18.0,0.0,1.0,0.108,0.0,0.1
RUN_2022_484,0.20796428571428727,22.0,0.0,0.7596428571428727,0.132,0.0,0.07596428571428727
RUN_2022_3338,0.20788571428574298,18.0,0.0,0.9988571428574298,0.108,0.0,0.09988571428574299
RUN_2022_3704,0.20758571428573383,18.0,0.0,0.9958571428573383,0.108,0.0,0.09958571428573383
RUN_2022_2531,0.20747857142856185,25.0,0.0,0.5747857142856186,0.15,0.0,0.057478571428561866
RUN_2022_3596,0.2074500000000366,25.0,0.0,0.5745000000003659,0.15,0.0,0.0574500000000366
RUN_2022_2404,0.2073571428571387,21.0,0.0,0.813571428571387,0.126,0.0,0.0813571428571387
RUN_2022_5166,0.20723571428568227,24.0,0.0,0.6323571428568227,0.144,0.0,0.06323571428568227
RUN_2022_3131,0.20678571428572676,18.0,0.0,0.9878571428572676,0.108,0.0,0.09878571428572676
RUN_2022_799,0.20667857142856677,26.0,0.0,0.5067857142856675,0.156,0.0,0.05067857142856676
RUN_2022_273,0.20646428571428466,18.0,0.0,0.9846428571428467,0.108,0.0,0.09846428571428467
RUN_2022_3334,0.20616428571427242,21.0,0.0,0.8016428571427241,0.126,0.0,0.08016428571427242
RUN_2022_292,0.20613571428571673,19.0,0.0,0.9213571428571673,0.11399999999999999,0.0,0.09213571428571674
RUN_2022_3634,0.2060928571428272,23.0,0.0,0.680928571428272,0.138,0.0,0.0680928571428272
RUN_2022_370,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_500,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_596,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_671,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_1108,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_1215,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_2113,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_2698,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_2968,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_3063,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_3203,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_3579,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_3665,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_3670,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_3833,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_3928,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_4128,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_4196,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_4672,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_5064,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_5177,0.20600000000000002,26.0,0.0,0.5,0.156,0.0,0.05
RUN_2022_4280,0.20578571428572884,20.0,0.0,0.8578571428572883,0.12,0.0,0.08578571428572884
RUN_2022_2978,0.20564285714284258,20.0,0.0,0.8564285714284259,0.12,0.0,0.08564285714284259
RUN_2022_3279,0.20510714285714493,24.0,0.0,0.6110714285714494,0.144,0.0,0.06110714285714494
RUN_2022_233,0.2049642857142866,19.0,0.0,0.9096428571428662,0.11399999999999999,0.0,0.09096428571428662
RUN_2022_3638,0.20480714285710877,25.0,0.0,0.5480714285710877,0.15,0.0,0.054807142857108776
RUN_2022_1261,0.20395714285714556,23.0,0.0,0.6595714285714556,0.138,0.0,0.06595714285714556
RUN_2022_252,0.20391428571428621,23.0,0.0,0.6591428571428618,0.138,0.0,0.06591428571428619
RUN_2022_3333,0.20332857142857808,21.0,0.0,0.7732857142857807,0.126,0.0,0.07732857142857807
RUN_2022_3165,0.2027642857142533,23.0,0.0,0.6476428571425328,0.138,0.0,0.06476428571425329
RUN_2022_5187,0.20230000000000292,23.0,0.0,0.6430000000000291,0.138,0.0,0.06430000000000291
RUN_2022_65,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_91,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_99,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_110,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_111,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_379,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_744,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_860,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_1077,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_1089,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_1248,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_1249,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_1387,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_1398,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2033,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2181,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2376,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2389,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2401,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2411,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2449,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2483,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2507,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2666,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2774,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2829,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2942,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3090,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3091,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3094,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3374,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3617,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3709,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3710,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3715,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3716,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3948,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_3958,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_4034,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_4251,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_4389,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_4463,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_4627,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_4846,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_4907,0.202,17.0,0.0,1.0,0.10200000000000001,0.0,0.1
RUN_2022_2178,0.20194285714284033,22.0,0.0,0.699428571428403,0.132,0.0,0.0699428571428403
RUN_2022_694,0.2016142857142843,24.0,0.0,0.5761428571428431,0.144,0.0,0.05761428571428431
RUN_2022_286,0.20147142857142614,22.0,0.0,0.6947142857142613,0.132,0.0,0.06947142857142613
RUN_2022_2432,0.20145000000004282,18.0,0.0,0.9345000000004282,0.108,0.0,0.09345000000004283
